,leaderboardId,songId,cover,fullCover,name,subName,author,mapper,bpm,duration,stars,passRating,accRating,techRating,modifiersRating,difficultyName,type,starsMod,passRatingMod,accRatingMod,techRatingMod
4098,12ab371,12ab3,https://eu.cdn.beatsaver.com/174866667bacba128e54ad5cb58077a46456303b.jpg,https://cdn.assets.beatleader.xyz/songcover-12ab3-cover.jpg,Just the Way You Are,,Pierce The Veil,Uninstaller,216.0,225,6.646342,3.9063504,8.688571,3.7256012,"{'id': 6290, 'ssPredictedAcc': 0.9813757, 'ssPassRating': 3.1266646, 'ssAccRating': 8.043888, 'ssTechRating': 3.1400347, 'ssStars': 5.8295183, 'fsPredictedAcc': 0.9767511, 'fsPassRating': 4.9560046, 'fsAccRating': 9.599644, 'fsTechRating': 3.9145496, 'fsStars': 7.7315063, 'sfPredictedAcc': 0.97191393, 'sfPassRating': 6.6614666, 'sfAccRating': 10.991351, 'sfTechRating': 4.2880316, 'sfStars': 9.517834, 'bfsPredictedAcc': 0.9773751, 'bfsPassRating': 4.8459935, 'bfsAccRating': 9.397049, 'bfsTechRating': 3.8773618, 'bfsStars': 7.5244975, 'bsfPredictedAcc': 0.9738803, 'bsfPassRating': 6.5379505, 'bsfAccRating': 10.457711, 'bsfTechRating': 4.364195, 'bsfStars': 9.025927}",Expert,Midspeed,6.646342,3.9063504,8.688571,3.7256012
4099,12ab391,12ab3,https://eu.cdn.beatsaver.com/174866667bacba128e54ad5cb58077a46456303b.jpg,https://cdn.assets.beatleader.xyz/songcover-12ab3-cover.jpg,Just the Way You Are,,Pierce The Veil,Uninstaller,216.0,225,10.739897,6.5869026,11.894304,7.0955095,"{'id': 6291, 'ssPredictedAcc': 0.9708368, 'ssPassRating': 5.399296, 'ssAccRating': 11.305055, 'ssTechRating': 6.494331, 'ssStars': 9.726673, 'fsPredictedAcc': 0.9640733, 'fsPassRating': 8.147069, 'fsAccRating': 12.653201, 'fsTechRating': 7.2548633, 'fsStars': 12.005488, 'sfPredictedAcc': 0.9570389, 'sfPassRating': 11.325793, 'sfAccRating': 13.7750225, 'sfTechRating': 7.7621975, 'sfStars': 14.387116, 'bfsPredictedAcc': 0.9648678, 'bfsPassRating': 8.267307, 'bfsAccRating': 12.460475, 'bfsTechRating': 7.528003, 'bfsStars': 11.917145, 'bsfPredictedAcc': 0.9597208, 'bsfPassRating': 10.925585, 'bsfAccRating': 13.317296, 'bsfTechRating': 8.071467, 'bsfStars': 13.83732}",ExpertPlus,Tech,10.739897,6.5869026,11.894304,7.0955095
4102,166c31,166c,https://eu.cdn.beatsaver.com/8e41c0730ebb1a7d265925386cb9801d72427130.jpg,https://cdn.assets.beatleader.xyz/songcover-166c-cover.jpg,Just be Friends feat. Luka,by Dixie Flatline,Todokete,todokete,128.0,195,2.5466511,0.650539,4.6053295,2.1451132,"{'id': 6590, 'ssPredictedAcc': 0.99125516, 'ssPassRating': 0.48969123, 'ssAccRating': 4.3934364, 'ssTechRating': 1.5332223, 'ssStars': 2.2909818, 'fsPredictedAcc': 0.989795, 'fsPassRating': 0.8881106, 'fsAccRating': 4.934224, 'fsTechRating': 2.6071334, 'fsStars': 2.8865268, 'sfPredictedAcc': 0.9885776, 'sfPassRating': 1.2947787, 'sfAccRating': 5.229624, 'sfTechRating': 3.541845, 'sfStars': 3.3130834, 'bfsPredictedAcc': 0.98996365, 'bfsPassRating': 0.86819845, 'bfsAccRating': 4.734523, 'bfsTechRating': 2.4792206, 'bfsStars': 2.7340276, 'bsfPredictedAcc': 0.98900807, 'bsfPassRating': 1.2549746, 'bsfAccRating': 5.0651193, 'bsfTechRating': 3.3709347, 'bsfStars': 3.169216}",Normal,Accuracy,2.5466511,0.650539,4.6053295,2.1451132
4103,166c51,166c,https://eu.cdn.beatsaver.com/8e41c0730ebb1a7d265925386cb9801d72427130.jpg,https://cdn.assets.beatleader.xyz/songcover-166c-cover.jpg,Just be Friends feat. Luka,by Dixie Flatline,Todokete,todokete,128.0,195,3.1565452,1.4220299,5.03899,3.042288,"{'id': 6591, 'ssPredictedAcc': 0.99027574, 'ssPassRating': 1.0956882, 'ssAccRating': 4.7820325, 'ssTechRating': 2.3163214, 'ssStars': 2.809676, 'fsPredictedAcc': 0.9882674, 'fsPassRating': 1.8864129, 'fsAccRating': 5.4912176, 'fsTechRating': 3.530078, 'fsStars': 3.6512644, 'sfPredictedAcc': 0.9865305, 'sfPassRating': 2.6466331, 'sfAccRating': 6.003838, 'sfTechRating': 4.4069424, 'sfStars': 4.330665, 'bfsPredictedAcc': 0.988463, 'bfsPassRating': 1.7590874, 'bfsAccRating': 5.2752476, 'bfsTechRating': 4.3793406, 'bfsStars': 3.5735087, 'bsfPredictedAcc': 0.98705286, 'bsfPassRating': 2.457143, 'bsfAccRating': 5.810903, 'bsfTechRating': 5.514768, 'bsfStars': 4.2849894}",Hard,Accuracy,3.1565452,1.4220299,5.03899,3.042288
4104,166c71,166c,https://eu.cdn.beatsaver.com/8e41c0730ebb1a7d265925386cb9801d72427130.jpg,https://cdn.assets.beatleader.xyz/songcover-166c-cover.jpg,Just be Friends feat. Luka,by Dixie Flatline,Todokete,todokete,128.0,195,5.119767,2.4274533,7.0005064,5.217999,"{'id': 6592, 'ssPredictedAcc': 0.98535115, 'ssPassRating': 1.932777, 'ssAccRating': 6.602968, 'ssTechRating': 4.2956443, 'ssStars': 4.561962, 'fsPredictedAcc': 0.98252374, 'fsPassRating': 3.1053233, 'fsAccRating': 7.648677, 'fsTechRating': 5.8241806, 'fsStars': 5.891986, 'sfPredictedAcc': 0.980282, 'sfPassRating': 4.1972513, 'sfAccRating': 8.404344, 'sfTechRating': 6.890962, 'sfStars': 6.961876, 'bfsPredictedAcc': 0.9825744, 'bfsPassRating': 3.9080446, 'bfsAccRating': 7.548855, 'bfsTechRating': 7.410572, 'bfsStars': 6.2662354, 'bsfPredictedAcc': 0.98049074, 'bsfPassRating': 5.143066, 'bsfAccRating': 8.320113, 'bsfTechRating': 8.335406, 'bsfStars': 7.3874097}",Expert,Midspeed,5.119767,2.4274533,7.0005064,5.217999
4106,165ed71,165ed,https://eu.cdn.beatsaver.com/91d7a2bd6068a7e647492195c5a2a074796ee801.jpg,https://cdn.assets.beatleader.xyz/songcover-165ed-cover.jpg,Jungle Fury,,RIOT,nolan121405,145.0,310,6.0564985,4.1802773,7.9568458,3.120023,"{'id': 6581, 'ssPredictedAcc': 0.98322004, 'ssPassRating': 3.3486106, 'ssAccRating': 7.3840785, 'ssTechRating': 2.6255136, 'ssStars': 5.3108287, 'fsPredictedAcc': 0.9791854, 'fsPassRating': 5.294949, 'fsAccRating': 8.80856, 'fsTechRating': 3.2304325, 'fsStars': 7.080693, 'sfPredictedAcc': 0.9750978, 'sfPassRating': 7.155249, 'sfAccRating': 10.120958, 'sfTechRating': 3.5098653, 'sfStars': 8.80663, 'bfsPredictedAcc': 0.9797658, 'bfsPassRating': 5.2102785, 'bfsAccRating': 8.5709305, 'bfsTechRating': 3.1065218, 'bfsStars': 6.844226, 'bsfPredictedAcc': 0.97687554, 'bsfPassRating': 6.9262996, 'bsfAccRating': 9.550079, 'bsfTechRating': 3.4236405, 'bsfStars': 8.232818}",Expert,Midspeed,6.0564985,4.1802773,7.9568458,3.120023
4107,165ed91,165ed,https://eu.cdn.beatsaver.com/91d7a2bd6068a7e647492195c5a2a074796ee801.jpg,https://cdn.assets.beatleader.xyz/songcover-165ed-cover.jpg,Jungle Fury,,RIOT,nolan121405,145.0,310,9.156798,8.266898,9.901015,4.5783534,"{'id': 6582, 'ssPredictedAcc': 0.97758806, 'ssPassRating': 6.88074, 'ssAccRating': 9.177541, 'ssTechRating': 4.203512, 'ssStars': 8.022637, 'fsPredictedAcc': 0.9715495, 'fsPassRating': 10.0832815, 'fsAccRating': 10.873322, 'fsTechRating': 4.5072947, 'fsStars': 10.654092, 'sfPredictedAcc': 0.96529937, 'sfPassRating': 14.216959, 'sfAccRating': 12.147761, 'sfTechRating': 4.600438, 'sfStars': 13.54513, 'bfsPredictedAcc': 0.97235936, 'bfsPassRating': 10.1107235, 'bfsAccRating': 10.881954, 'bfsTechRating': 4.4046645, 'bfsStars': 10.655575, 'bsfPredictedAcc': 0.96791285, 'bsfPassRating': 13.156701, 'bsfAccRating': 11.917408, 'bsfTechRating': 4.624323, 'bsfStars': 12.865879}",ExpertPlus,Midspeed,9.156798,8.266898,9.901015,4.5783534
4110,c2f111,c2f1,https://eu.cdn.beatsaver.com/6dd22ddebe42d403bd585ef2cfbe772e931f2d65.jpg,https://cdn.assets.beatleader.xyz/songcover-c2f1-jumping.jpg,Jumping!!,(Short Ver.),Rhodanthe*,VRMasked & Dr_Marc,175.0,82,1.9794112,0.3805538,4.1385994,0.47717854,"{'id': 8844, 'ssPredictedAcc': 0.99249333, 'ssPassRating': 0.28548977, 'ssAccRating': 3.9828727, 'ssTechRating': 0.3153056, 'ssStars': 1.8621209, 'fsPredictedAcc': 0.99119484, 'fsPassRating': 0.52177244, 'fsAccRating': 4.4156613, 'fsTechRating': 0.55430543, 'fsStars': 2.20498, 'sfPredictedAcc': 0.98997134, 'sfPassRating': 0.7652869, 'sfAccRating': 4.7320414, 'sfTechRating': 0.7760792, 'sfStars': 2.5040002, 'bfsPredictedAcc': 0.99146223, 'bfsPassRating': 0.5246617, 'bfsAccRating': 4.168405, 'bfsTechRating': 0.5637567, 'bfsStars': 2.0541177, 'bsfPredictedAcc': 0.9906762, 'bsfPassRating': 0.7614686, 'bsfAccRating': 4.468629, 'bsfTechRating': 0.7873824, 'bsfStars': 2.3365037}",Easy,Accuracy,1.9794112,0.3805538,4.1385994,0.47717854
4113,c2f131,c2f1,https://eu.cdn.beatsaver.com/6dd22ddebe42d403bd585ef2cfbe772e931f2d65.jpg,https://cdn.assets.beatleader.xyz/songcover-c2f1-jumping.jpg,Jumping!!,(Short Ver.),Rhodanthe*,VRMasked & Dr_Marc,175.0,82,3.2902236,1.2963552,5.5994453,1.2970899,"{'id': 8845, 'ssPredictedAcc': 0.98974735, 'ssPassRating': 0.99319345, 'ssAccRating': 5.340907, 'ssTechRating': 0.9435096, 'ssStars': 2.988106, 'fsPredictedAcc': 0.98797286, 'fsPassRating': 1.7307914, 'fsAccRating': 6.057251, 'fsTechRating': 1.4661087, 'fsStars': 3.7465544, 'sfPredictedAcc': 0.98617756, 'sfPassRating': 2.4466796, 'sfAccRating': 6.626798, 'sfTechRating': 1.8536804, 'sfStars': 4.3967113, 'bfsPredictedAcc': 0.98827684, 'bfsPassRating': 1.6073854, 'bfsAccRating': 5.3510404, 'bfsTechRating': 1.415237, 'bfsStars': 3.2186246, 'bsfPredictedAcc': 0.9870283, 'bsfPassRating': 2.2534716, 'bsfAccRating': 5.819692, 'bsfTechRating': 1.8006501, 'bsfStars': 3.759469}",Normal,Accuracy,3.2902236,1.2963552,5.5994453,1.2970899
4114,c2f151,c2f1,https://eu.cdn.beatsaver.com/6dd22ddebe42d403bd585ef2cfbe772e931f2d65.jpg,https://cdn.assets.beatleader.xyz/songcover-c2f1-jumping.jpg,Jumping!!,(Short Ver.),Rhodanthe*,VRMasked & Dr_Marc,175.0,82,3.6236753,1.6861379,5.864633,1.6578745,"{'id': 8846, 'ssPredictedAcc': 0.9882605, 'ssPassRating': 1.299233, 'ssAccRating': 5.4940324, 'ssTechRating': 1.2404401, 'ssStars': 3.212224, 'fsPredictedAcc': 0.9856914, 'fsPassRating': 2.2351348, 'fsAccRating': 6.458261, 'fsTechRating': 1.8515952, 'fsStars': 4.217311, 'sfPredictedAcc': 0.9832049, 'sfPassRating': 3.128891, 'sfAccRating': 7.299479, 'sfTechRating': 2.270184, 'sfStars': 5.1375775, 'bfsPredictedAcc': 0.9860472, 'bfsPassRating': 2.1835449, 'bfsAccRating': 6.194095, 'bfsTechRating': 1.7573005, 'bfsStars': 4.0013614, 'bsfPredictedAcc': 0.9842264, 'bsfPassRating': 3.0322547, 'bsfAccRating': 6.893746, 'bsfTechRating': 2.1596882, 'bsfStars': 4.7915235}",Hard,Accuracy,3.6236753,1.6861379,5.864633,1.6578745
4115,c2f171,c2f1,https://eu.cdn.beatsaver.com/6dd22ddebe42d403bd585ef2cfbe772e931f2d65.jpg,https://cdn.assets.beatleader.xyz/songcover-c2f1-jumping.jpg,Jumping!!,(Short Ver.),Rhodanthe*,VRMasked & Dr_Marc,175.0,82,4.1859,3.0730581,5.968868,2.632278,"{'id': 8847, 'ssPredictedAcc': 0.98812795, 'ssPassRating': 2.435195, 'ssAccRating': 5.5485516, 'ssTechRating': 2.1318417, 'ssStars': 3.6577902, 'fsPredictedAcc': 0.9851887, 'fsPassRating': 3.9433339, 'fsAccRating': 6.661839, 'fsTechRating': 2.8003623, 'fsStars': 4.950317, 'sfPredictedAcc': 0.9823665, 'sfPassRating': 5.304253, 'sfAccRating': 7.619321, 'sfTechRating': 3.1627872, 'sfStars': 6.1195827, 'bfsPredictedAcc': 0.985589, 'bfsPassRating': 3.5346563, 'bfsAccRating': 6.385982, 'bfsTechRating': 2.6510582, 'bfsStars': 4.6149325, 'bsfPredictedAcc': 0.9835165, 'bsfPassRating': 4.7335606, 'bsfAccRating': 7.1707377, 'bsfTechRating': 3.0362206, 'bsfStars': 5.5885625}",Expert,Accuracy,4.1859,3.0730581,5.968868,2.632278
4116,c2f191,c2f1,https://eu.cdn.beatsaver.com/6dd22ddebe42d403bd585ef2cfbe772e931f2d65.jpg,https://cdn.assets.beatleader.xyz/songcover-c2f1-jumping.jpg,Jumping!!,(Short Ver.),Rhodanthe*,VRMasked & Dr_Marc,175.0,82,5.499973,3.8590844,7.3048987,3.4136982,"{'id': 8848, 'ssPredictedAcc': 0.9854107, 'ssPassRating': 3.0915904, 'ssAccRating': 6.743767, 'ssTechRating': 2.8649676, 'ssStars': 4.7903094, 'fsPredictedAcc': 0.98159087, 'fsPassRating': 4.89113, 'fsAccRating': 8.16846, 'fsTechRating': 3.5760834, 'fsStars': 6.4943767, 'sfPredictedAcc': 0.977998, 'sfPassRating': 6.555089, 'sfAccRating': 9.427986, 'sfTechRating': 3.9219294, 'sfStars': 8.086456, 'bfsPredictedAcc': 0.9821095, 'bfsPassRating': 4.5553756, 'bfsAccRating': 7.7082815, 'bfsTechRating': 3.4889843, 'bfsStars': 6.020231, 'bsfPredictedAcc': 0.97946113, 'bsfPassRating': 6.1584764, 'bsfAccRating': 8.672386, 'bsfTechRating': 3.9570556, 'bsfStars': 7.3389277}",ExpertPlus,Midspeed,5.499973,3.8590844,7.3048987,3.4136982
4118,3dfc4xx31,3dfc4,https://cdn.beatsaver.com/a8e5873d56f8f51a48fa9558eadb93044a39ceaf.jpg,https://cdn.assets.beatleader.xyz/songcover-3dfc4xx-full.webp,Joker's Cranberrybox,,Adust Rain,"ViSi as ""U.N.Owen""",200.0,183,4.1117616,3.8917093,5.6602745,2.1335483,"{'id': 1228722, 'ssPredictedAcc': 0.9887448, 'ssPassRating': 3.1390097, 'ssAccRating': 5.164474, 'ssTechRating': 1.9061439, 'ssStars': 3.539926, 'fsPredictedAcc': 0.98578936, 'fsPassRating': 4.898529, 'fsAccRating': 6.3006425, 'fsTechRating': 2.3602664, 'fsStars': 4.880151, 'sfPredictedAcc': 0.9829871, 'sfPassRating': 6.4627013, 'sfAccRating': 7.3922353, 'sfTechRating': 2.6089585, 'sfStars': 6.2025986, 'bfsPredictedAcc': 0.9861221, 'bfsPassRating': 4.898529, 'bfsAccRating': 6.163847, 'bfsTechRating': 2.3602664, 'bfsStars': 4.778013, 'bsfPredictedAcc': 0.98399436, 'bsfPassRating': 6.3987145, 'bsfAccRating': 6.9818935, 'bsfTechRating': 2.5831273, 'bsfStars': 5.85748}",Normal,Accuracy,4.1117616,3.8917093,5.6602745,2.1335483
4119,3dfc4xx51,3dfc4,https://cdn.beatsaver.com/a8e5873d56f8f51a48fa9558eadb93044a39ceaf.jpg,https://cdn.assets.beatleader.xyz/songcover-3dfc4xx-full.webp,Joker's Cranberrybox,,Adust Rain,"ViSi as ""U.N.Owen""",200.0,183,6.844259,6.3789396,8.13878,3.0920827,"{'id': 1228723, 'ssPredictedAcc': 0.98306894, 'ssPassRating': 5.2291236, 'ssAccRating': 7.357121, 'ssTechRating': 2.8987088, 'ssStars': 5.8548946, 'fsPredictedAcc': 0.97794026, 'fsPassRating': 7.8830476, 'fsAccRating': 9.217014, 'fsTechRating': 3.2546608, 'fsStars': 8.238746, 'sfPredictedAcc': 0.972831, 'sfPassRating': 10.480574, 'sfAccRating': 10.7664585, 'sfTechRating': 3.518847, 'sfStars': 10.548944, 'bfsPredictedAcc': 0.9783509, 'bfsPassRating': 7.8830476, 'bfsAccRating': 9.063338, 'bfsTechRating': 3.2546608, 'bfsStars': 8.109186, 'bsfPredictedAcc': 0.9743538, 'bsfPassRating': 10.077475, 'bsfAccRating': 10.324118, 'bsfTechRating': 3.3835065, 'bsfStars': 9.983488}",Hard,Midspeed,6.844259,6.3789396,8.13878,3.0920827
4121,3dfc4xx71,3dfc4,https://cdn.beatsaver.com/a8e5873d56f8f51a48fa9558eadb93044a39ceaf.jpg,https://cdn.assets.beatleader.xyz/songcover-3dfc4xx-full.webp,Joker's Cranberrybox,,Adust Rain,"ViSi as ""U.N.Owen""",200.0,183,10.266043,8.954866,10.895914,4.545627,"{'id': 1228724, 'ssPredictedAcc': 0.9754077, 'ssPassRating': 7.4761286, 'ssAccRating': 10.029986, 'ssTechRating': 4.3941755, 'ssStars': 8.97173, 'fsPredictedAcc': 0.9679899, 'fsPassRating': 11.06538, 'fsAccRating': 11.900207, 'fsTechRating': 4.732621, 'fsStars': 12.003367, 'sfPredictedAcc': 0.96097577, 'sfPassRating': 14.717468, 'sfAccRating': 13.124278, 'sfTechRating': 5.0651913, 'sfStars': 14.78887, 'bfsPredictedAcc': 0.9685037, 'bfsPassRating': 10.891122, 'bfsAccRating': 11.786826, 'bfsTechRating': 4.6580915, 'bfsStars': 11.817872, 'bsfPredictedAcc': 0.9628799, 'bsfPassRating': 14.09851, 'bsfAccRating': 12.837825, 'bsfTechRating': 4.852169, 'bsfStars': 14.192058}",Expert,Midspeed,10.266043,8.954866,10.895914,4.545627
4122,3dfc4xx91,3dfc4,https://cdn.beatsaver.com/a8e5873d56f8f51a48fa9558eadb93044a39ceaf.jpg,https://cdn.assets.beatleader.xyz/songcover-3dfc4xx-full.webp,Joker's Cranberrybox,,Adust Rain,"ViSi as ""U.N.Owen""",200.0,183,11.085316,12.050707,10.632881,3.7904313,"{'id': 1228725, 'ssPredictedAcc': 0.97627914, 'ssPassRating': 10.154901, 'ssAccRating': 9.73942, 'ssTechRating': 3.7307365, 'ssStars': 9.553233, 'fsPredictedAcc': 0.9690229, 'fsPassRating': 15.130078, 'fsAccRating': 11.674412, 'fsTechRating': 3.9815896, 'fsStars': 13.407756, 'sfPredictedAcc': 0.9616949, 'sfPassRating': 20.087776, 'sfAccRating': 13.01617, 'sfTechRating': 4.2339473, 'sfStars': 17.30023, 'bfsPredictedAcc': 0.9698005, 'bfsPassRating': 14.839115, 'bfsAccRating': 11.510032, 'bfsTechRating': 3.9050205, 'bfsStars': 13.106568, 'bsfPredictedAcc': 0.9643863, 'bsfPassRating': 19.174696, 'bsfAccRating': 12.549823, 'bsfTechRating': 4.0414953, 'bsfStars': 16.294447}",ExpertPlus,Speed,11.085316,12.050707,10.632881,3.7904313
4124,dd5e91,dd5e,https://eu.cdn.beatsaver.com/968b1ed73705d32a15c59ca95f048a9d5dfba8fb.jpg,https://cdn.assets.beatleader.xyz/songcover-dd5e-cover.jpg,Jellyfish,(feat. Roller Girl),Yunomi,ItsVasili,160.0,238,6.490982,3.5984008,8.782985,2.7413318,"{'id': 8977, 'ssPredictedAcc': 0.98132956, 'ssPassRating': 2.8746254, 'ssAccRating': 8.060644, 'ssTechRating': 2.262628, 'ssStars': 5.649005, 'fsPredictedAcc': 0.9762038, 'fsPassRating': 4.5751677, 'fsAccRating': 9.767458, 'fsTechRating': 2.8672006, 'fsStars': 7.599006, 'sfPredictedAcc': 0.9713444, 'sfPassRating': 6.1041613, 'sfAccRating': 11.134468, 'sfTechRating': 3.171816, 'sfStars': 9.284595, 'bfsPredictedAcc': 0.9770131, 'bfsPassRating': 4.6212683, 'bfsAccRating': 9.507437, 'bfsTechRating': 2.919839, 'bfsStars': 7.405775, 'bsfPredictedAcc': 0.9736041, 'bsfPassRating': 6.280182, 'bsfAccRating': 10.537264, 'bsfTechRating': 3.328808, 'bsfStars': 8.850363}",ExpertPlus,Midspeed,6.490982,3.5984008,8.782985,2.7413318
4128,122b791,122b7,https://eu.cdn.beatsaver.com/ec641f46e1afe8809fdb7e4c3d72f0c4ac1d8783.jpg,https://cdn.assets.beatleader.xyz/songcover-122b7-InvaidasFromDaJungle.jpg,JDM,(Jungle Dance Music),Camellia,Atomosophere,128.0,254,9.031032,5.598555,10.737776,4.7948327,"{'id': 6239, 'ssPredictedAcc': 0.9782104, 'ssPassRating': 4.5359454, 'ssAccRating': 9.851203, 'ssTechRating': 4.237417, 'ssStars': 7.8620195, 'fsPredictedAcc': 0.97152185, 'fsPassRating': 7.0079045, 'fsAccRating': 11.946426, 'fsTechRating': 4.9019775, 'fsStars': 10.5766535, 'sfPredictedAcc': 0.9644291, 'sfPassRating': 9.684763, 'sfAccRating': 13.511008, 'sfTechRating': 5.159716, 'sfStars': 13.0309105, 'bfsPredictedAcc': 0.9724502, 'bfsPassRating': 7.3232555, 'bfsAccRating': 10.859915, 'bfsTechRating': 5.14569, 'bfsStars': 9.759824, 'bsfPredictedAcc': 0.9674495, 'bsfPassRating': 9.784479, 'bsfAccRating': 12.002299, 'bsfTechRating': 5.5852265, 'bsfStars': 11.740455}",ExpertPlus,Midspeed,9.031032,5.598555,10.737776,4.7948327
4129,e1ff11,e1ff,https://eu.cdn.beatsaver.com/63d410c14c4361e0a064325c9fbebafbf72fbc3f.jpg,https://cdn.assets.beatleader.xyz/songcover-e1ff-cover.png,Jackknife,,RIOT,Bush,150.0,273,2.3903668,1.1368055,4.231758,1.678457,"{'id': 8985, 'ssPredictedAcc': 0.9923981, 'ssPassRating': 0.8697337, 'ssAccRating': 4.0116568, 'ssTechRating': 1.2262416, 'ssStars': 2.1304922, 'fsPredictedAcc': 0.99077165, 'fsPassRating': 1.5206181, 'fsAccRating': 4.5782905, 'fsTechRating': 1.9356725, 'fsStars': 2.7426887, 'sfPredictedAcc': 0.98941064, 'sfPassRating': 2.155615, 'sfAccRating': 4.9203815, 'sfTechRating': 2.4795854, 'sfStars': 3.19665, 'bfsPredictedAcc': 0.99099725, 'bfsPassRating': 1.4719502, 'bfsAccRating': 4.3409295, 'bfsTechRating': 1.875017, 'bfsStars': 2.5688624, 'bsfPredictedAcc': 0.9899986, 'bsfPassRating': 2.0702727, 'bsfAccRating': 4.723253, 'bsfTechRating': 2.4084606, 'bsfStars': 3.033599}",Easy,Accuracy,2.3903668,1.1368055,4.231758,1.678457
4130,e1ff31,e1ff,https://eu.cdn.beatsaver.com/63d410c14c4361e0a064325c9fbebafbf72fbc3f.jpg,https://cdn.assets.beatleader.xyz/songcover-e1ff-cover.png,Jackknife,,RIOT,Bush,150.0,273,3.4269748,1.9919816,5.3768396,2.1517427,"{'id': 8986, 'ssPredictedAcc': 0.9896031, 'ssPassRating': 1.5528082, 'ssAccRating': 4.9977903, 'ssTechRating': 1.6585447, 'ssStars': 2.9956923, 'fsPredictedAcc': 0.9870484, 'fsPassRating': 2.6051028, 'fsAccRating': 5.940308, 'fsTechRating': 2.379229, 'fsStars': 4.0105686, 'sfPredictedAcc': 0.9847028, 'sfPassRating': 3.586454, 'sfAccRating': 6.7195406, 'sfTechRating': 2.8445313, 'sfStars': 4.9029408, 'bfsPredictedAcc': 0.9873964, 'bfsPassRating': 2.5197024, 'bfsAccRating': 5.6906223, 'bfsTechRating': 2.397281, 'bfsStars': 3.8131304, 'bsfPredictedAcc': 0.9856828, 'bsfPassRating': 3.4481535, 'bsfAccRating': 6.3457603, 'bsfTechRating': 2.8792593, 'bsfStars': 4.592507}",Normal,Accuracy,3.4269748,1.9919816,5.3768396,2.1517427
4131,e1ff51,e1ff,https://eu.cdn.beatsaver.com/63d410c14c4361e0a064325c9fbebafbf72fbc3f.jpg,https://cdn.assets.beatleader.xyz/songcover-e1ff-cover.png,Jackknife,,RIOT,Bush,150.0,273,4.8148036,3.36108,6.6141744,3.2269075,"{'id': 8987, 'ssPredictedAcc': 0.98680866, 'ssPassRating': 2.6773458, 'ssAccRating': 6.025558, 'ssTechRating': 2.6632304, 'ssStars': 4.1273146, 'fsPredictedAcc': 0.98312265, 'fsPassRating': 4.2857823, 'fsAccRating': 7.4239907, 'fsTechRating': 3.4247332, 'fsStars': 5.712788, 'sfPredictedAcc': 0.97956747, 'sfPassRating': 5.719089, 'sfAccRating': 8.636701, 'sfTechRating': 3.820426, 'sfStars': 7.1550694, 'bfsPredictedAcc': 0.98362786, 'bfsPassRating': 4.139452, 'bfsAccRating': 7.1258245, 'bfsTechRating': 3.3736813, 'bfsStars': 5.4347005, 'bsfPredictedAcc': 0.9810424, 'bsfPassRating': 5.554816, 'bsfAccRating': 8.100992, 'bsfTechRating': 3.8271577, 'bsfStars': 6.6721716}",Hard,Midspeed,4.8148036,3.36108,6.6141744,3.2269075
4132,e1ff71,e1ff,https://eu.cdn.beatsaver.com/63d410c14c4361e0a064325c9fbebafbf72fbc3f.jpg,https://cdn.assets.beatleader.xyz/songcover-e1ff-cover.png,Jackknife,,RIOT,Bush,150.0,273,6.6408606,4.4972553,8.457723,3.781574,"{'id': 8988, 'ssPredictedAcc': 0.98246187, 'ssPassRating': 3.6114502, 'ssAccRating': 7.668962, 'ssTechRating': 3.2327402, 'ssStars': 5.6870008, 'fsPredictedAcc': 0.9770331, 'fsPassRating': 5.6800942, 'fsAccRating': 9.515457, 'fsTechRating': 3.9164906, 'fsStars': 7.8840375, 'sfPredictedAcc': 0.97164786, 'sfPassRating': 7.7155223, 'sfAccRating': 11.057754, 'sfTechRating': 4.21912, 'sfStars': 9.921289, 'bfsPredictedAcc': 0.97774637, 'bfsPassRating': 5.749877, 'bfsAccRating': 9.286467, 'bfsTechRating': 3.9805348, 'bfsStars': 7.7242565, 'bsfPredictedAcc': 0.97386855, 'bsfPassRating': 7.7407756, 'bsfAccRating': 10.46107, 'bsfTechRating': 4.4175253, 'bsfStars': 9.438181}",Expert,Midspeed,6.6408606,4.4972553,8.457723,3.781574
4133,e1ff91,e1ff,https://eu.cdn.beatsaver.com/63d410c14c4361e0a064325c9fbebafbf72fbc3f.jpg,https://cdn.assets.beatleader.xyz/songcover-e1ff-cover.png,Jackknife,,RIOT,Bush,150.0,273,9.173522,4.8464394,11.237669,4.46956,"{'id': 8989, 'ssPredictedAcc': 0.97505224, 'ssPassRating': 3.8951, 'ssAccRating': 10.43568, 'ssTechRating': 3.8749027, 'ssStars': 8.102806, 'fsPredictedAcc': 0.9679778, 'fsPassRating': 6.1152163, 'fsAccRating': 12.258254, 'fsTechRating': 4.627769, 'fsStars': 10.509018, 'sfPredictedAcc': 0.9606967, 'sfPassRating': 8.375228, 'sfAccRating': 13.559795, 'sfTechRating': 4.94495, 'sfStars': 12.543924, 'bfsPredictedAcc': 0.9687972, 'bfsPassRating': 6.307407, 'bfsAccRating': 11.723018, 'bfsTechRating': 4.8032694, 'bfsStars': 10.125167, 'bsfPredictedAcc': 0.96339613, 'bsfPassRating': 8.498346, 'bsfAccRating': 12.737645, 'bsfTechRating': 5.3001924, 'bsfStars': 11.887983}",ExpertPlus,Midspeed,9.173522,4.8464394,11.237669,4.46956
